week,seconds of week [s],pr [m],SV,sat x ECEF [m],sat y ECEF [m],sat z ECEF [m],idk wtf this is
2092,594873.4,20833551.1470109,7,-4576346.51976615,-15859337.7682672,21002774.5495267,-0.000215250666263
2092,594873.4,22248259.7736096,8,8018323.12844367,-18275535.4899234,17428856.1284349,-2.39E-05
2092,594873.4,21922209.0862265,9,-6884145.68399066,-25609555.3815346,1283660.36302927,-0.000156392824558
2092,594873.4,24347359.4833781,11,12033730.1853157,-23534071.8382493,3396210.27305934,-0.000360121443035
2092,594873.4,24555217.891586,13,-13153551.5174341,10567792.1528243,20368178.0278806,-1.26E-05
2092,594873.4,23873458.6502558,23,-545616.709024148,-25195035.4876833,-7389321.36203418,-0.000136053201757
2092,594873.4,24224202.9662602,27,13384048.8968222,-7064311.8177542,21669028.9962615,-0.000212148496391
2092,594873.4,21540291.7710528,28,-22498200.928176,-13254109.8413743,5005145.18187627,0.000738972050465
2092,594873.4,21090771.2653425,30,-14613215.5261594,-7673426.28181524,20870816.2774901,-0.00015400420022
2092,594874.4,24592965.7139944,4,1499282.71918554,-25083289.5686034,-8562287.84046495,-4.93E-05
2092,594874.4,23519067.4830469,5,-22131859.6940547,4076447.43843258,14122827.4927561,-7.66E-06
2092,594874.4,20833572.5060774,7,-4574321.92190271,-15860994.3141106,21001905.7466625,-0.000215250672769
2092,594874.4,22248431.6233539,8,8018985.92993385,-18273415.52913,17430800.964084,-2.39E-05
2092,594874.4,21922759.8848992,9,-6883883.39207567,-25609790.51155,1280507.32820573,-0.000156392833235
2092,594874.4,24346938.0606196,11,12033932.571029,-23533467.2079688,3399214.5750447,-0.000360121431016
2092,594874.4,24554560.8210872,13,-13153876.7880946,10565196.3588845,20369315.6361376,-1.26E-05
2092,594874.4,23874134.4622885,23,-545039.114106146,-25194147.5881134,-7392287.57919544,-0.000136053202938
2092,594874.4,24224683.5801572,27,13384690.4901162,-7061606.70536496,21669543.7842626,-0.000212148509051
2092,594874.4,21539904.8299246,28,-22497596.2276197,-13254094.3310924,5008286.52152334,0.000738972048416
2092,594874.4,21090509.0234703,30,-14611236.3476136,-7675187.31337555,20871535.4239807,-0.000154004208595
2092,594875.4,24593653.392175,4,1499738.30490927,-25082265.6924655,-8565206.70171909,-4.93E-05
2092,594875.4,23519150.441382,5,-22133536.6693625,4075728.64261806,14120448.7236985,-7.66E-06
2092,594875.4,20833592.2248234,7,-4572297.49430474,-15862650.9079591,21001036.5046218,-0.000215250679276
2092,594875.4,22248601.8327778,8,8019648.9114639,-18271295.3706509,17432745.4262062,-2.39E-05
2092,594875.4,21923303.0403766,9,-6883621.02434025,-25610025.2705173,1277354.26602243,-0.000156392841912
2092,594875.4,24346527.5616975,11,12034134.8554092,-23532862.2367172,3402218.80531036,-0.000360121418997
2092,594875.4,24553872.1307939,13,-13154202.2240819,10562600.4406377,20370452.8056941,-1.26E-05
2092,594875.4,23874789.752865,23,-544461.380404524,-25193259.3522311,-7395253.63383621,-0.000136053204119
2092,594875.4,24225186.5652334,27,13385332.2601407,-7058901.57197582,21670058.1044432,-0.000212148521711
2092,594875.4,21539498.5190548,28,-22496991.1671468,-13254078.6984949,5011427.75512498,0.000738972046367
2092,594875.4,21090246.9561003,30,-14609257.1945249,-7676948.51203488,20872254.1288729,-0.000154004216971
2092,594876.4,24594356.4265473,4,1500194.01596873,-25081241.4817858,-8568125.38029171,-4.93E-05
2092,594876.4,23519273.3956162,5,-22135213.3965375,4075010.0266509,14118069.6548012,-7.66E-06
2092,594876.4,20833618.0511457,7,-4570273.23704038,-15864307.5497248,21000166.8234423,-0.000215250685783
2092,594876.4,22248780.5579079,8,8020312.07304346,-18269175.0146118,17434689.5146964,-2.39E-05
2092,594876.4,21923864.8675869,9,-6883358.58083987,-25610259.6584019,1274201.1768207,-0.000156392850589
2092,594876.4,24346113.2935284,11,12034337.0386707,-23532256.9243744,3405222.96394294,-0.00036012140698
2092,594876.4,24553229.9976815,13,-13154527.8251571,10560004.399033,20371589.5362299,-1.26E-05
2092,594876.4,23875468.4965342,23,-543883.508153078,-25192370.7801949,-7398219.52545804,-0.000136053205301
2092,594876.4,24225686.9676773,27,13385974.2070085,-7056196.41730579,21670571.9568366,-0.00021214853437
2092,594876.4,21539129.5167505,28,-22496385.7470072,-13254062.9434018,5014568.88202411,0.00073897204432
2092,594876.4,21089992.7413283,30,-14607278.0669874,-7678709.87773699,20872972.392133,-0.000154004225347
2092,594877.4,24595042.743611,4,1500649.85251005,-25080216.9364865,-8571043.87643222,-4.93E-05
2092,594877.4,23519354.1203235,5,-22136889.8760461,4074291.58999072,14115690.2854634,-7.66E-06
2092,594877.4,20833642.0975457,7,-4568249.15015307,-15865964.2393818,20999296.7031171,-0.000215250692291
2092,594877.4,22248954.7808818,8,8020975.41467531,-18267054.4610017,17436633.2295976,-2.39E-05
2092,594877.4,21924412.0715148,9,-6883096.06143112,-25610493.6752546,1271048.06031833,-0.000156392859266
2092,594877.4,24345711.9385204,11,12034539.1206199,-23531651.2710818,3408227.05071047,-0.000360121394963
2092,594877.4,24552575.6145163,13,-13154853.5914889,10557408.2335134,20372725.8279436,-1.26E-05
2092,594877.4,23876151.2188531,23,-543305.497296585,-25191481.8719802,-7401185.25418707,-0.000136053206483
2092,594877.4,24226184.9968915,27,13386616.3306726,-7053491.24150297,21671085.3414327,-0.000212148547029
2092,594877.4,21538716.4700966,28,-22495779.9668443,-13254047.066183,5017709.9030066,0.000738972042273
2092,594877.4,21089747.6006695,30,-14605298.96511,-7680471.41035649,20873690.213742,-0.000154004233723
2092,594878.4,24595723.4068042,4,1501105.81457993,-25079192.0566395,-8573962.18996828,-4.93E-05
2092,594878.4,23519484.0895452,5,-22138566.1072478,4073573.33324555,14113310.6164644,-7.66E-06
2092,594878.4,20833677.940293,7,-4566225.2337694,-15867620.9768027,20998426.1437023,-0.0002152506988
2092,594878.4,22249133.0174058,8,8021638.9363866,-18264933.7099315,17438576.5708121,-2.39E-05
2092,594878.4,21924966.8488372,9,-6882833.46613026,-25610727.3210532,1267894.91681815,-0.000156392867943
2092,594878.4,24345295.6810264,11,12034741.1015642,-23531045.2766504,3411231.06582546,-0.000360121382947
2092,594878.4,24551939.0305731,13,-13155179.523018,10554811.9444564,20373861.6806958,-1.26E-05
2092,594878.4,23876827.1006866,23,-542727.34761825,-25190592.6275923,-7404150.82006211,-0.000136053207665
2092,594878.4,24226683.0959067,27,13387258.631142,-7050786.04462157,21671598.2582169,-0.000212148559688
2092,594878.4,21538337.6956703,28,-22495173.8270174,-13254031.0665501,5020850.81718396,0.000738972040227
2092,594878.4,21089496.5269366,30,-14603319.8887948,-7682233.11005402,20874407.5937193,-0.0001540042421
2092,594879.4,24596415.8663445,4,1501561.90204211,-25078166.8423472,-8576880.32067061,-4.93E-05
2092,594879.4,23519542.1638698,5,-22140242.0908823,4072855.25548792,14110930.6468916,-7.66E-06
2092,594879.4,20833685.9673931,7,-4564201.48753391,-15869277.7621913,20997555.1450979,-0.000215250705309
2092,594879.4,22249314.639272,8,8022302.63816753,-18262812.7614694,17440519.538305,-2.39E-05
2092,594879.4,21925516.8797003,9,-6882570.79484561,-25610960.5958236,1264741.7462556,-0.00015639287662
2092,594879.4,24344890.5916718,11,12034942.9813394,-23530438.941222,3414235.00896569,-0.000360121370931
2092,594879.4,24551237.1479152,13,-13155505.6200421,10552215.5309638,20374997.0947779,-1.26E-05
2092,594879.4,23877499.1783726,23,-542149.059148096,-25189703.0470712,-7407116.22299005,-0.000136053208848
2092,594879.4,24227191.1764464,27,13387901.1083596,-7048080.82687523,21672110.707163,-0.000212148572346
2092,594879.4,21537950.3008365,28,-22494567.3273204,-13254014.9447502,5023991.62494202,0.000738972038182
2092,594879.4,21089249.7459574,30,-14601340.8381956,-7683994.97667653,20875124.5320251,-0.000154004250476
2092,594880.4,24597105.3942483,4,1502018.11504096,-25077141.2935892,-8579798.26862036,-4.93E-05
2092,594880.4,23519663.8965888,5,-22141917.8260042,4072137.35775607,14108550.3778726,-7.66E-06
2092,594880.4,20833708.7224771,7,-4562177.91194174,-15870934.5952111,20996683.7074433,-0.000215250711819
2092,594880.4,22249494.5161165,8,8022966.52006405,-18260691.6156329,17442462.1320689,-2.39E-05
2092,594880.4,21926079.3002181,9,-6882308.04765896,-25611193.4995289,1261588.54887775,-0.000156392885297
2092,594880.4,24344475.6952948,11,12035144.7601154,-23529832.2646887,3417238.88027759,-0.000360121358916
2092,594880.4,24550565.9078396,13,-13155831.8822194,10549618.9942449,20376132.0698022,-1.26E-05
2092,594880.4,23878185.390735,23,-541570.632000675,-25188813.1305009,-7410081.46272766,-0.000136053210031
2092,594880.4,24227690.6365786,27,13388543.7623879,-7045375.5881108,21672622.6882932,-0.000212148585005
2092,594880.4,21537564.1624183,28,-22493960.4678061,-13253998.700776,5027132.3261119,0.000738972036138
2092,594880.4,21088997.9044149,30,-14599361.813291,-7685757.01027495,20875841.0286662,-0.000154004258853
2092,594881.4,24597805.7412871,4,1502474.45355415,-25076115.4104499,-8582716.03362119,-4.93E-05
2092,594881.4,23519747.8670366,5,-22143593.3132359,4071419.63920024,14106169.8086538,-7.66E-06
2092,594881.4,20833758.246195,7,-4560154.50713327,-15872591.4757369,20995811.8307899,-0.000215250718329
2092,594881.4,22249670.8331165,8,8023630.58213628,-18258570.2724546,17444404.352074,-2.39E-05
2092,594881.4,21926633.3446313,9,-6882045.22433075,-25611426.032239,1258435.32453374,-0.000156392893974
2092,594881.4,24344070.0824337,11,12035346.4378542,-23529225.2471166,3420242.67950574,-0.000360121346902
2092,594881.4,24549911.2105705,13,-13156158.3096315,10547022.3341772,20377266.6057974,-1.26E-05
2092,594881.4,23878865.6700233,23,-540992.065933641,-25187922.8778587,-7413046.53940727,-0.000136053211215
2092,594881.4,24228189.8175072,27,13389186.5931999,-7042670.32847872,21673134.2015832,-0.000212148597662
2092,594881.4,21537183.4684681,28,-22493353.2484702,-13253982.334697,5030272.92058362,0.000738972034095
2092,594881.4,21088744.3178507,30,-14597382.8141523,-7687519.21080972,20876557.0836183,-0.00015400426723
2092,594882.4,24598481.6929214,4,1502930.91788643,-25075089.1928306,-8585633.61595501,-4.93E-05
2092,594882.4,23519853.6153561,5,-22145268.5521335,4070702.10026367,14103788.9397581,-7.66E-06
2092,594882.4,20833789.3075826,7,-4558131.27266886,-15874248.4040163,20994939.5150216,-0.00021525072484
2092,594882.4,22249851.1985671,8,8024294.82434837,-18256448.7320649,17446346.1982313,-2.39E-05
2092,594882.4,21927187.8776507,9,-6881782.32488005,-25611658.1939386,1255282.07338251,-0.00015639290265
2092,594882.4,24343661.0842303,11,12035548.0146759,-23528617.8884373,3423246.40671473,-0.000360121334889
2092,594882.4,24549237.1784601,13,-13156484.90242,10544425.5504034,20378400.7028757,-1.26E-05
2092,594882.4,23879532.3032414,23,-540413.360850812,-25187032.2891554,-7416011.45304073,-0.000136053212398
2092,594882.4,24228690.3944533,27,13389829.6007808,-7039965.04807229,21673645.2470207,-0.00021214861032
2092,594882.4,21536799.0401713,28,-22492745.6692632,-13253965.8466129,5033413.40838903,0.000738972032053
2092,594882.4,21088498.6885858,30,-14595403.8409175,-7689281.57815489,20877272.6968429,-0.000154004275607
2092,594883.4,24599160.8553959,4,1503387.50780338,-25074062.6408761,-8588551.01528584,-4.93E-05
2092,594883.4,23519918.2160621,5,-22146943.5430461,4069984.74049054,14101407.7707413,-7.66E-06
2092,594883.4,20833802.3603455,7,-4556108.208636,-15875905.3799792,20994066.760157,-0.000215250731352
2092,594883.4,22250024.9329349,8,8024959.24674156,-18254326.994453,17448287.6705657,-2.39E-05
2092,594883.4,21927739.3743321,9,-6881519.34929804,-25611889.9846259,1252128.79545975,-0.000156392911327
2092,594883.4,24343245.4549442,11,12035749.4905856,-23528010.188658,3426250.06186806,-0.000360121322877
2092,594883.4,24548582.2717883,13,-13156811.6604294,10541828.6434842,20379534.360865,-1.26E-05
2092,594883.4,23880209.9998976,23,-539834.516977652,-25186141.3644947,-7418976.20331268,-0.000136053213583
2092,594883.4,24229192.6815207,27,13390472.7851037,-7037259.74700445,21674155.8245945,-0.000212148622977
2092,594883.4,21536408.5740992,28,-22492137.7302038,-13253949.2365332,5036553.78948105,0.000738972030011
2092,594883.4,21088234.7365923,30,-14593424.8934423,-7691044.11248578,20877987.8683855,-0.000154004283985
2092,594884.4,24599872.3007731,4,1503844.22319996,-25073035.7547254,-8591468.23127376,-4.93E-05
2092,594884.4,23520014.7855671,5,-22148618.2854559,4069267.56035792,14099026.3022313,-7.66E-06
2092,594884.4,20833836.2835687,7,-4554085.31543409,-15877562.4033317,20993193.5663237,-0.000215250737864
2092,594884.4,22250206.066195,8,8025623.84929661,-18252205.0597793,17450228.7689489,-2.39E-05
2092,594884.4,21928293.6979488,9,-6881256.29750032,-25612121.4043153,1248975.49088878,-0.000156392920004
2092,594884.4,24342838.3413643,11,12035950.8656015,-23527402.1478086,3429253.64475546,-0.000360121310865
2092,594884.4,24547930.5759566,13,-13157138.5837625,10539231.6132535,20380667.5798033,-1.26E-05
2092,594884.4,23880892.6524156,23,-539255.534149693,-25185250.1038927,-7421940.79022292,-0.000136053214767
2092,594884.4,24229693.3980685,27,13391116.1461967,-7034554.42526057,21674665.9343014,-0.000212148635634
2092,594884.4,21536031.4748938,28,-22491529.4313491,-13253932.504475,5039694.06359613,0.000738972027971
2092,594884.4,21087989.2469291,30,-14591445.9720672,-7692806.81347006,20878702.5981437,-0.000154004292362
2092,594885.4,24600559.595049,4,1504301.06457771,-25072008.5341975,-8594385.26440506,-4.93E-05
2092,594885.4,23520100.3614349,5,-22150292.7795983,4068550.55948114,14096644.5339389,-7.66E-06
2092,594885.4,20833858.8990509,7,-4552062.59274174,-15879219.4742397,20992319.9334444,-0.000215250744376
2092,594885.4,22250389.0840787,8,8026288.63208968,-18250082.9280464,17452169.4933754,-2.39E-05
2092,594885.4,21928855.0714535,9,-6880993.16943659,-25612352.4530123,1245822.15978199,-0.00015639292868
2092,594885.4,24342428.9941566,11,12036152.139865,-23526793.7658133,3432257.15541981,-0.000360121298854
2092,594885.4,24547238.7795245,13,-13157465.6726028,10536634.4592488,20381800.3598296,-1.26E-05
2092,594885.4,23881576.3170462,23,-538676.412266288,-25184358.5073722,-7424905.21374396,-0.000136053215952
2092,594885.4,24230195.0918286,27,13391759.6840514,-7031849.08292691,21675175.5761272,-0.000212148648291
2092,594885.4,21535645.7901813,28,-22490920.7725643,-13253915.6506383,5042834.23089776,0.000738972025931
2092,594885.4,21087736.3583737,30,-14589467.0766196,-7694569.68133633,20879416.8861633,-0.00015400430074
2092,594886.4,24601246.819524,4,1504758.03164258,-25070980.9794292,-8597302.11437918,-4.93E-05
2092,594886.4,23520216.1959803,5,-22151967.0251235,4067833.73829101,14094262.4662463,-7.66E-06
2092,594886.4,20833889.3322307,7,-4550040.04089807,-15880876.5924941,20991445.8615918,-0.00021525075089
2092,594886.4,22250564.5634683,8,8026953.59509104,-18247960.5992817,17454109.8438626,-2.39E-05
2092,594886.4,21929401.7169744,9,-6880729.96505738,-25612583.1307363,1242668.80198187,-0.000156392937356
2092,594886.4,24342018.3905332,11,12036353.3132727,-23526185.0427417,3435260.59378406,-0.000360121286844
2092,594886.4,24546577.8699778,13,-13157792.9266394,10534037.1824614,20382932.7006496,-1.26E-05
2092,594886.4,23882254.8862132,23,-538097.151391404,-25183466.5749474,-7427869.47386624,-0.000136053217137
2092,594886.4,24230689.8753024,27,13392403.3986483,-7029143.72006128,21675684.7500748,-0.000212148660947
2092,594886.4,21535258.5698497,28,-22490311.7539628,-13253898.674905,5045974.29124198,0.000738972023893
2092,594886.4,21087479.5609694,30,-14587488.2072335,-7696332.71592942,20880130.7324191,-0.000154004309118
2092,594887.4,24601933.6949947,4,1505215.12460052,-25069953.0904425,-8600218.7811421,-4.93E-05
2092,594887.4,23520302.2953546,5,-22153641.0224035,4067117.09615192,14091880.0987243,-7.66E-06
2092,594887.4,20833912.436319,7,-4548017.65967449,-15882533.7581753,20990571.3507363,-0.000215250757403
2092,594887.4,22250739.3797496,8,8027618.73839231,-18245838.073553,17456049.8203286,-2.39E-05
2092,594887.4,21929950.3518202,9,-6880466.6842657,-25612813.4374989,1239515.41772597,-0.000156392946033
2092,594887.4,24341607.403005,11,12036554.3860158,-23525575.9785112,3438263.95978062,-0.000360121274834
2092,594887.4,24545915.6691151,13,-13158120.3460712,10531439.7824865,20384064.6023627,-1.26E-05
2092,594887.4,23882923.7530591,23,-537517.751285254,-25182574.3066402,-7430833.57057473,-0.000136053218323
2092,594887.4,24231189.6495384,27,13393047.2899813,-7026438.33678893,21676193.4561153,-0.000212148673603
2092,594887.4,21534866.4634571,28,-22489702.3754363,-13253881.5774929,5049114.24460361,0.000738972021855
2092,594887.4,21087226.5677126,30,-14585509.3639761,-7698095.91724173,20880844.136878,-0.000154004317496
2092,594888.4,24602627.3062494,4,1505672.3433508,-25068924.8673057,-8603135.26455869,-4.93E-05
2092,594888.4,23520419.3863156,5,-22155314.7709712,4066400.63359034,14089497.4319095,-7.66E-06
2092,594888.4,20833929.7120345,7,-4545995.44918274,-15884190.971203,20989696.4008992,-0.000215250763918
2092,594888.4,22250915.8712518,8,8028284.06193151,-18243715.3509734,17457989.4227153,-2.39E-05
2092,594888.4,21930500.0685794,9,-6880203.3270956,-25613043.373286,1236362.00707564,-0.000156392954709
2092,594888.4,24341193.2744376,11,12036755.3580745,-23524966.5731424,3441267.25336983,-0.000360121262825
2092,594888.4,24545251.8279318,13,-13158447.930875,10528842.2594353,20385196.0649445,-1.26E-05
2092,594888.4,23883593.9810221,23,-536938.212086223,-25181681.7025147,-7433797.50369078,-0.000136053219509
2092,594888.4,24231689.2841727,27,13393691.3580381,-7023732.93316701,21676701.694247,-0.000212148686259
2092,594888.4,21534480.8485455,28,-22489092.6370874,-13253864.358317,5052254.09079411,0.000738972019818
2092,594888.4,21086971.340828,30,-14583530.5468807,-7699859.2852451,20881557.0995378,-0.000154004325874
2092,594889.4,24603301.7920655,4,1506129.68819344,-25067896.3099502,-8606051.56482344,-4.93E-05
2092,594889.4,23520482.9051082,5,-22156988.2713433,4065684.34986879,14087114.4651773,-7.66E-06
2092,594889.4,20833945.5568322,7,-4543973.40946578,-15885848.2315091,20988821.0121079,-0.000215250770433
2092,594889.4,22251088.7680092,8,8028949.5658074,-18241592.4315336,17459928.6510189,-2.39E-05
2092,594889.4,21931049.5410356,9,-6879939.89342512,-25613272.9381256,1233208.57007897,-0.000156392963385
2092,594889.4,24340780.1230824,11,12036956.2295245,-23524356.8266174,3444270.47445158,-0.000360121250817
2092,594889.4,24544566.7323833,13,-13158775.681161,10526244.6131052,20386327.0884464,-1.26E-05
2092,594889.4,23884267.8735308,23,-536358.533711552,-25180788.7626108,-7436761.27313065,-0.000136053220696
2092,594889.4,24232187.8019931,27,13394335.6028338,-7021027.50921707,21677209.4644628,-0.000212148698914
2092,594889.4,21534094.361123,28,-22488482.5388403,-13253847.0175265,5055393.82982999,0.000738972017782
2092,594889.4,21086715.5555363,30,-14581551.7559948,-7701622.81992982,20882269.6203798,-0.000154004334252
2092,594890.4,24603996.2409307,4,1506587.15874363,-25066867.4185694,-8608967.68148653,-4.93E-05
2092,594890.4,23520576.8570805,5,-22158661.5228911,4064968.24573041,14084731.1992528,-7.66E-06
2092,594890.4,20833973.8610854,7,-4541951.5407945,-15887505.5389218,20987945.1844213,-0.000215250776948
2092,594890.4,22251263.6889918,8,8029615.24990673,-18239469.3153919,17461867.5051576,-2.39E-05
2092,594890.4,21931605.1908688,9,-6879676.38338075,-25613502.1319745,1230055.10687879,-0.000156392972061
2092,594890.4,24340371.927589,11,12037157.0002655,-23523746.7390099,3447273.62291457,-0.00036012123881
2092,594890.4,24543923.5173575,13,-13159103.5966571,10523646.844385,20387457.6726033,-1.26E-05
2092,594890.4,23884946.1285939,23,-535778.716256975,-25179895.4869632,-7439724.87881409,-0.000136053221882
2092,594890.4,24232679.2699255,27,13394980.0243474,-7018322.06501073,21677716.7667618,-0.000212148711569
2092,594890.4,21533698.4505829,28,-22487872.0807145,-13253829.5551089,5058533.46172704,0.000738972015747
2092,594890.4,21086464.761007,30,-14579572.9914646,-7703386.52113318,20882981.6993734,-0.000154004342631
2092,594891.4,24604693.9704368,4,1507044.75544282,-25065838.193116,-8611883.61465521,-4.93E-05
2092,594891.4,23520670.2506458,5,-22160334.5258149,4064252.32066736,14082347.6339354,-7.66E-06
2092,594891.4,20834001.5720312,7,-4539929.84289122,-15889162.8935284,20987068.9178152,-0.000215250783464
2092,594891.4,22251445.4853602,8,8030281.11441472,-18237346.0025612,17463805.9850638,-2.39E-05
2092,594891.4,21932153.057905,9,-6879412.79653519,-25613730.9549499,1226901.61738774,-0.000156392980737
2092,594891.4,24339959.2648399,11,12037357.670658,-23523136.3101331,3450276.69879677,-0.000360121226803
2092,594891.4,24543300.9982898,13,-13159431.6775681,10521048.9529408,20388587.8174734,-1.26E-05
2092,594891.4,23885618.694886,23,-535198.759327582,-25179001.8755805,-7442688.32078195,-0.00013605322307
2092,594891.4,24233183.3718156,27,13395624.6225738,-7015616.60070886,21678223.6011021,-0.000212148724224
2092,594891.4,21533319.9553601,28,-22487261.262702,-13253811.9712175,5061672.98614614,0.000738972013713
2092,594891.4,21086186.0810297,30,-14577594.2529784,-7705150.38929546,20883693.3365823,-0.00015400435101
2092,594892.4,24605378.5424787,4,1507502.47813924,-25064808.6335835,-8614799.36442114,-4.93E-05
2092,594892.4,23520774.9868527,5,-22162007.2799299,4063536.57502997,14079963.7693762,-7.66E-06
2092,594892.4,20834037.0657741,7,-4537908.31608813,-15890820.29516,20986192.2123318,-0.000215250789981
2092,594892.4,22251616.811598,8,8030947.15923299,-18235222.4930521,17465744.090805,-2.39E-05
2092,594892.4,21932706.8929156,9,-6879149.13326131,-25613959.4069384,1223748.10182394,-0.000156392989413
2092,594892.4,24339550.1619352,11,12037558.2403976,-23522525.5401719,3453279.70194772,-0.000360121214798
2092,594892.4,24542586.6910769,13,-13159759.9241838,10518450.937676,20389717.5234541,-1.26E-05
2092,594892.4,23886290.6329703,23,-534618.66324505,-25178107.9285055,-7445651.59891219,-0.000136053224257
